model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
RandomForest,0,0,6.093684617449691,8.888801637955813,4.13029503840481,0.7862105101201682,0.8882094609080468,0.9028252198097584
RandomForest,0,1,6.157043482738343,9.125465782666174,3.9054962540843965,0.7750666492234807,0.8829254109756415,0.8902250169616833
RandomForest,0,2,5.7662048291542645,8.450685140966854,4.008853422072505,0.8076886101885083,0.9018074229769958,0.9026683090894754
RandomForest,0,3,5.630852405420426,7.9860578609316635,3.8029025878122398,0.8284355189932131,0.9125161837991582,0.9112992111510243
RandomForest,0,4,5.677368296689901,8.335107480712665,3.773021811765756,0.8129216829473377,0.9034623511220715,0.9034853881946064
RandomForest,1,0,5.7709687296697565,8.450556065229753,3.6204049524125708,0.8067718051727142,0.9044275889627654,0.913722150758973
RandomForest,1,1,5.877548794062795,8.493010934818935,3.985376255002635,0.8051649275301875,0.8997264445821775,0.9036175975945042
RandomForest,1,2,6.047515229293337,8.722553333405376,4.20284120694699,0.7951158171931301,0.8928692657679892,0.8983434921463862
RandomForest,1,3,6.03829521585098,8.834326659236115,3.7828466817106907,0.7900531400895917,0.8900418426879976,0.8917820018451209
RandomForest,1,4,6.089907581668362,9.018527332956475,4.011990413404414,0.7809857880909803,0.886102780925178,0.8916725499052078
RandomForest,2,0,6.026174476767249,8.705232955315957,4.017937886056103,0.794949554696068,0.8927033818607522,0.8983446314154356
RandomForest,2,1,5.754353319703687,8.185189465134792,4.471210115172612,0.8190322260977672,0.9071701828111397,0.9094317194865459
RandomForest,2,2,5.890132269768275,8.52549165395784,3.888368923748729,0.8042688120995197,0.9027488096608673,0.9059426916514984
RandomForest,2,3,5.7420869016919225,8.369166079901738,3.901132392853364,0.8115800655585704,0.9029255213986312,0.8975920407440183
RandomForest,2,4,5.900437271980732,8.576149132364277,3.8220103379328108,0.801945053087989,0.8983368241969918,0.8981532493725313
RandomForest,3,0,5.8672682589811425,8.58162002714532,3.772429906542058,0.80073157689221,0.8970981309953597,0.9031023416325497
RandomForest,3,1,5.97931531216658,8.572738096585867,4.134265131461471,0.8014897744842477,0.896657768425631,0.8920760668682474
RandomForest,3,2,5.82995301223139,8.433813959130726,3.994556554194557,0.8084557152568869,0.9018505708753327,0.9032720456951339
RandomForest,3,3,6.054602964613519,8.55028555359175,4.255398585193861,0.8033365225760339,0.8987400985715532,0.8966869646519531
RandomForest,3,4,5.841317171490722,8.473532724062629,4.034479811678698,0.8066562812228433,0.9012215536553814,0.9151161550177201
RandomForest,4,0,5.726469950563301,8.325475766046882,3.7888425843774627,0.8124495788187772,0.9028328106961416,0.9097042517890965
RandomForest,4,1,5.755839185943417,8.400222308627589,3.5833131902819844,0.8093989318226743,0.9023921994834572,0.9071728329654046
RandomForest,4,2,5.883343440632729,8.351684255658174,4.136171251668216,0.8121681228792628,0.9067199607614197,0.9045697158132963
RandomForest,4,3,5.7803500427887435,8.270737693021829,3.931041391305439,0.8159859555985698,0.9054377112232738,0.9090587591201765
RandomForest,4,4,6.008763806446937,8.932819266279022,3.829086573132196,0.7851288342943594,0.8880741179776561,0.8915429898349768
RandomForest_authors,0,0,8.853187120590459,11.651739893378474,7.741788659115066,0.6326487820832618,0.7990005064740618,0.7804494384222892
RandomForest_authors,0,1,9.17577667687967,12.163897955898936,6.714052567066116,0.6003412670299473,0.7799726483294448,0.7919716047940162
RandomForest_authors,0,2,8.452358625746092,11.385665173925377,6.186786627056241,0.6509095397389375,0.8138401935556481,0.8110880116198916
RandomForest_authors,0,3,8.604565819514756,11.13776901883865,6.896261840759472,0.6662979382017801,0.8264769033890413,0.7894719683247143
RandomForest_authors,0,4,8.570689991003524,11.733980436706894,5.9124779957750935,0.6292409461674646,0.7940316107329252,0.7541357514424327
RandomForest_authors,1,0,9.021794661797909,11.84721185629689,7.636367719748429,0.6202198765982179,0.7964688099947715,0.780247536925116
RandomForest_authors,1,1,8.874870702907836,11.711646077237967,6.9807373198251765,0.6295073043253958,0.7999067714169847,0.7740610509408414
RandomForest_authors,1,2,8.63594130733525,11.336472850139906,6.885317031305865,0.6539195480648579,0.8142559389827349,0.8019056699930066
RandomForest_authors,1,3,8.956995151509203,11.495105806308748,7.714626201685897,0.6445418943184391,0.8103958710312944,0.7703676397462763
RandomForest_authors,1,4,8.71911720720909,11.377966386224555,6.6567203179311,0.6513976275941709,0.8157619284939113,0.8227923807228427
RandomForest_authors,2,0,8.617023716908134,11.559313774954612,6.174417245674318,0.638453611903673,0.8010142116096381,0.7798338700605368
RandomForest_authors,2,1,8.404688848788446,10.857230381493787,6.4807517716075225,0.6815935347579203,0.8344728612602185,0.8165850114554727
RandomForest_authors,2,2,9.04696104147749,11.825098836857387,6.776443662008155,0.6234430016572174,0.8029411690920735,0.8054358795601718
RandomForest_authors,2,3,8.395302082944255,11.217372679272716,6.496922519886155,0.661510833333597,0.8184219745431476,0.7845595717907143
RandomForest_authors,2,4,8.87041544402525,11.508535968493872,7.289165626618095,0.6433508409459614,0.8108916335929639,0.7566168146785206
RandomForest_authors,3,0,8.820394321721242,11.389275777080021,7.055707969315538,0.6490121040910963,0.8147285660772174,0.7902396711260238
RandomForest_authors,3,1,8.914479478056712,11.740405055152934,6.202757640501382,0.627685515429677,0.7977205386991073,0.7889070198858235
RandomForest_authors,3,2,8.631162533085572,11.605949312154364,6.2586217935788575,0.6372708119989592,0.8020126763232641,0.7666538387830257
RandomForest_authors,3,3,8.464966435726094,11.16738487037823,6.6258047491094185,0.6645209198037674,0.8234085178090635,0.8210760022025941
RandomForest_authors,3,4,8.678628864808706,11.659293013147352,7.235770562765195,0.6339457283440009,0.7978332635328056,0.8417325045090851
RandomForest_authors,4,0,8.33656907832258,10.8561939260736,6.638410042030161,0.6810995684244626,0.834350336901892,0.8251332451788055
RandomForest_authors,4,1,8.734866614357358,11.497894797112624,6.158046319347041,0.642907743897331,0.8076666008321582,0.8109917297715932
RandomForest_authors,4,2,9.228403965770566,11.86324613873307,7.572493388127285,0.6210095668829512,0.7956312866456923,0.7365369883570937
RandomForest_authors,4,3,8.666653701986158,11.256596853498953,6.105147239830703,0.6591394810702763,0.8197447143629361,0.817945375047022
RandomForest_authors,4,4,8.837757151404718,12.043676773183137,6.090449919567611,0.6094117013253941,0.7855523101599201,0.7954490378238995
